pm25,pm10,no2,o3,humidity,wind_speed,traffic_index,aqi_category
114.31602785162477,159.82901360306477,56.99525838240073,42.24583415427979,51.62227886859169,5.2867730699392155,45.457101306537446,Poor
90.63933523712663,141.534139150568,50.89153536054396,31.63052390958297,71.66932159189133,16.409746707927354,32.270542118555646,Poor
131.58161330428442,206.76270328561773,70.46464797122431,39.25983654955101,97.85699685925547,6.975161711440062,42.94195478685734,Very Poor
117.21866956805252,153.5171808069471,50.609884505822066,24.663137132315622,92.32999122285926,6.636333175632259,38.17001166477584,Poor
75.51315664192153,103.47016938016073,69.03241065106296,28.04142776758987,45.33656811790969,7.01068906768871,60.25331316280374,Moderate
57.23457125990454,80.75543947743387,58.88230485298423,20.33219946272524,38.332239944965906,6.39684142008204,36.14120126803695,Satisfactory
80.57516485901212,110.23910441092356,60.56431280287927,10.746916068505453,81.45519898271891,18.097586151292887,39.569599052261594,Moderate
59.5013202817653,89.54446780522743,55.17655698509407,57.41970792365021,62.130837173909995,7.694547202717463,46.52485070994551,Satisfactory
38.63242786556156,72.58158995748789,36.6631549836672,42.67107057881518,52.4867783804688,6.790814269845241,30.954266399252546,Satisfactory
76.4711167858841,122.77694154069792,40.08143201252332,27.6300634457539,69.31827820408571,8.308043029971776,20.432203549058386,Moderate
26.698681613302696,44.76123718279305,37.25025787191392,38.602444256694284,57.55680633810839,4.130659212301179,22.887816283148148,Good
13.686880552625489,20.719636215682446,27.256546468689105,37.977483383266595,70.51986205573115,14.388482137161002,23.03239611746268,Good
67.49964353960709,100.85072176169187,28.672911738556586,33.330051424185534,61.00472711728099,2.1156766572274748,15.745035477049225,Moderate
108.35876707528122,142.37129059775543,56.11124830450204,69.91609362857459,70.8358189249225,5.543965571714379,34.76707753802826,Poor
65.99492167728917,105.60508643178643,37.290240914049406,71.93603160962326,46.58200966295417,11.746641239387168,20.557251779263737,Moderate
57.60339888474604,91.59893206227311,62.15934544637422,67.55396168978119,81.36693019698953,8.169408523069729,32.9227923180277,Satisfactory
38.8518572179698,54.18662448627923,28.159995726556495,48.595075703124365,70.46435056098657,10.196860730000186,27.619883344340455,Satisfactory
31.619908543406105,55.6065940968677,57.14204881244824,50.26807519587683,69.69446054105359,14.132656466741722,29.375677600612274,Satisfactory
22.244462130656466,35.49336605986319,51.75553770756005,41.563798920261476,43.23495109482009,12.01520619332992,38.34084971743284,Good
69.77280013429375,104.89617529067039,35.776991133103564,30.19503615663642,85.49448624966371,8.549905380564581,21.871513134171785,Moderate
7.940094732829742,11.022005545521889,43.215478426960416,48.36703202441188,59.79425850950598,16.357370599407194,39.5833656890516,Good
46.70524022303004,76.19009472919588,71.87931099276793,55.60119378991075,70.92073293644762,5.4866554048150675,53.50961799958428,Satisfactory
60.998919330272926,106.85121015626316,37.017876667900154,66.90499566913078,55.15763304380087,7.598761436029788,35.14663624427638,Moderate
82.20832087221075,120.7804330966431,42.98493740560501,39.02749565994855,63.91333597023146,7.8782386739889345,18.26856472091297,Moderate
76.81915789320446,109.94946396511392,26.59034432657866,28.317610212086095,64.45691028179107,7.590312935932081,20.774729829903055,Moderate
63.85913710971694,103.01506810216503,32.80280315750566,67.46956759450435,17.70103601994869,3.7231573721553586,26.276056488223265,Moderate
39.09321122542561,54.46489571554087,29.439264056099407,18.980502353097346,68.73672186982246,1.665400699358007,21.076645543956513,Satisfactory
56.35542209164238,95.80241598321116,27.89146608111635,41.51581708000465,89.48012192583127,9.668806297516774,15.132295355849253,Satisfactory
33.713688595674235,56.07281511390899,56.62110576777884,47.72022861022478,68.09670388487936,5.466104857797371,32.31610915442538,Satisfactory
81.63704634095065,110.3936330340121,56.045488290674946,45.191307728160446,45.63437626665393,15.63123515592512,26.682040024113014,Moderate
26.992781088539385,35.682087378648305,44.66048353651357,22.8714386738949,69.74942349230831,7.709830707059042,32.84581325337087,Good
122.47638463391067,204.8017269831777,62.64372525445786,39.33739327416172,75.89220795260009,6.994042970034038,47.79581118322932,Very Poor
86.16560004340514,127.23007983129354,47.72857521460124,71.10073721645311,67.68699774285581,12.377359145610617,26.454707491134613,Moderate
70.0694008779284,94.72454242128772,28.362331026944553,57.098205339786375,58.88809340354934,9.608770549790886,12.218699929795331,Moderate
123.34984830840133,216.5600521353787,45.22101237292103,66.15216670791457,56.36776161264104,7.297930288851805,24.01661261619673,Very Poor
126.28495785765467,187.9658654268705,57.36810465904242,30.48090185836656,56.3053536694979,5.437073008942226,41.55637825674964,Very Poor
85.61776344745044,134.9130237945737,54.108719624626644,49.74228828112614,70.46665351516819,22.6308072159963,40.15155406075432,Moderate
107.43716737347474,154.93382365934906,42.64310968356637,53.54647726067233,38.893140074105574,9.447143049046954,37.779594714203505,Poor
44.48685628467277,74.57733199597354,39.75880482070896,50.73120125211308,54.4219025871689,12.337718309537586,20.62939915256845,Satisfactory
59.22287447182822,87.70274315972168,64.81769098062588,51.55085952214936,83.93414734516422,3.9082179190660185,41.27853927049048,Satisfactory
117.73619730100017,221.43972062086016,53.96191477157813,45.30725171461718,84.51292899865764,5.688058454305301,44.653486170555986,Poor
33.95856075411021,58.46878120233931,21.865642922970686,34.59255516091363,37.82779368297507,16.449383553161155,19.568675551650358,Satisfactory
61.98158091523675,85.66061289138217,43.88239854481349,60.59305156857178,43.02879583104587,13.587723757422541,29.37644853686213,Moderate
54.568304724034675,84.58179473418578,86.35359166816866,61.42512593454154,55.94069130708095,9.830488414933132,60.30602945523168,Satisfactory
81.68810654631675,125.08513042617152,46.70729675164627,65.11441600805352,73.38884275671528,6.473716432811906,18.901885853049187,Moderate
47.70659095213668,77.3108332648766,19.337632318949026,73.93721572092295,32.58788468920515,7.063856912173696,4.423699961344127,Satisfactory
70.2518695598472,126.81575278097175,69.31332990519364,55.31092190761329,59.17787047623783,5.295557058975484,50.74356651697198,Moderate
108.44557700975307,178.9409723587071,67.2525317232161,32.27998084828039,52.88731265130532,3.3726026794454347,47.049071575568405,Poor
82.39821522213506,110.16097601032217,52.75364610362209,21.08134846392535,79.88947011427851,11.695376737044057,23.145490146338624,Moderate
30.530380323133365,51.69554871595895,33.069952575176785,49.624321325307164,34.84637289046118,10.155324891168235,28.3051232719787,Satisfactory
21.357686707470943,27.870909306155152,21.91275097741199,61.514442771424314,61.38810923240433,10.944315265369092,11.625974247165718,Good
91.15172646183156,161.15408993051426,32.12281279033775,62.00635433500933,54.09585843977109,6.652408048150943,31.33428408914553,Poor
90.54073587135986,153.917588965472,57.31256157075494,47.70059215511583,82.04698389415933,9.022555900532655,47.48870573057101,Poor
106.82653400353294,158.66639518367631,48.205279176013924,45.65865347907198,68.96478969529875,6.271824940103462,21.860927373625827,Poor
123.49292602454457,182.20950031630238,54.363123433969506,78.3134753407684,51.212765111133976,5.090767748918775,43.15652968179439,Very Poor
70.83338758338502,126.0100321954293,42.79476063620839,54.050318808229775,72.80079664993623,14.668249744568705,36.95585786085648,Moderate
40.783131027035786,72.18622410217445,56.613619366752175,47.85739040653329,54.167567200371394,8.486029187362972,38.66725336321709,Satisfactory
73.4787627629823,111.05443626273103,42.480776756382866,35.32039551128531,74.9899456685963,10.02981735314616,22.735362291204474,Moderate
54.97076373034498,81.32202380624669,34.07617790678715,33.58215120701823,56.44384513671633,11.343016055430004,24.680637255997585,Satisfactory
8.504211290480885,13.91199565181001,18.020204877157678,28.230040044841544,75.81999868153144,8.536163544932096,2.298413482928975,Good
96.29647309018723,125.66876514817028,40.55457509627858,31.564352792357674,66.54122932690875,8.962530976100618,21.499958812348417,Poor
57.39460754811312,77.4597751339886,68.67494565695631,44.21428169888144,100.0,3.653499292185171,47.45228187046888,Satisfactory
107.69480432246007,148.155931212706,29.263035751706887,47.88764310828488,59.206559918759936,4.415539886253659,16.060017088465898,Poor
25.254012245792655,35.63965131028373,30.122116899246386,41.96269169077877,65.74293437432173,4.208740979486214,18.295475192146426,Good
80.30689580518913,129.07011635632287,70.9430001355017,60.48544325167714,52.80862887426103,10.42183366728214,39.602847355606855,Moderate
57.33822771452494,108.67573174620438,50.24516209594854,75.12956799032304,60.04028011132168,8.28356261128826,36.0415243798964,Satisfactory
61.76180027542024,104.4742875035159,58.3086283059625,43.75530135812832,19.472472987758387,4.415873744937649,40.34794874694451,Moderate
93.14413543265013,124.51314998966717,36.48344235994459,36.488957302098115,66.98376024811549,10.320395366540827,12.551691898643941,Poor
70.2852279785716,113.53507604822285,67.31969403437131,10.715591485449853,80.14311319424118,10.173825843816424,68.4608692395052,Moderate
33.27900304480359,53.17941847942313,30.439113755154075,46.4151474541564,65.94945006899032,5.220136034802541,11.763699387491243,Satisfactory
110.20332135391862,152.79698104138765,35.91660845802062,50.027275847530824,40.29207813033934,7.888689821482905,32.313709706011025,Poor
66.59545944942481,123.34567401565634,43.81193121563487,63.797215136342906,47.97319270936498,10.188566700241907,27.620167561971204,Moderate
17.39990041076145,27.2214333824355,41.965330730263766,53.988385522059055,23.547118092655943,4.566578583522306,12.200377239524286,Good
98.79524325003153,187.38844355888992,34.01442617824557,36.24158851247121,74.68386010298136,10.264907059583802,24.44685865780125,Poor
97.52132931820793,151.35733329931537,33.983299093976655,53.90982601270505,44.902300609356296,9.204094416654247,30.349614013288043,Poor
112.38116013778492,187.0893033444923,53.32684785477589,56.44215115776148,59.56937114681658,4.003201177995894,20.250401822047948,Poor
31.341819568158677,42.71443454758449,50.47606148750309,24.19527683010913,57.6939364150917,8.879186939992408,44.05835432302274,Satisfactory
90.35540143178343,142.0871842782515,32.829420458440715,58.64018375400592,82.31590553487399,9.462594346623618,27.575613818062934,Poor
79.20285115600733,114.31027024116615,41.84504449637456,67.33869784682956,61.279219769486076,5.495995495444804,9.880879934725701,Moderate
26.289887903414066,47.356997208724195,18.255545934587253,53.785148354380865,72.13339380159015,5.810865400535164,8.608117009960544,Good
61.510733776911785,108.89563524236198,68.34254240108365,32.3422828033282,68.19695646221494,3.9663202762752405,39.09247635917184,Moderate
77.3578087364929,138.81920662271753,29.121321058910695,39.03136766288725,80.39117129942099,6.204004123504424,7.6984382594949565,Moderate
65.35024801015963,113.3281561451921,61.54340859955012,66.46048851934235,56.41314458245562,7.951671958251409,34.74639109573626,Moderate
39.48468701088582,71.05703499246347,54.49137569526595,27.717841203670467,88.04422995756775,5.821911365222718,36.66982778500439,Satisfactory
48.123469754027504,68.35925645110493,42.200321504855836,63.38664208567582,30.215067654010273,2.0604484070244506,15.069669541139746,Satisfactory
69.98989696739153,109.96996446615152,51.67737355031488,44.66599936689891,72.86210247001854,5.245647901453493,43.361071256623354,Moderate
19.23685173878357,32.99328077369499,18.900963967031295,53.002757568596984,47.00070587003802,6.3308315727519915,4.233095643575517,Good
14.978882739621021,25.201004052918037,34.07810384022331,36.9416764984677,52.60875670830071,11.267354838529007,34.446884009978376,Good
116.13390365386624,200.88990024769475,54.22266971851669,51.25172147582903,68.54121400351553,10.379059659107723,29.38713099605987,Poor
84.04120156145262,120.56172841804329,48.75008207415574,50.20192990717181,68.42103074771615,11.344884315500009,28.215030364036593,Moderate
84.33277207407,114.6133668255321,23.039798317126895,23.540337100430563,69.09642020535107,5.043924412004127,12.331550355291412,Moderate
5.0,9.250419734224328,20.35898655405766,52.09181541406017,39.20763083842143,8.566203116317373,15.944669934001114,Good
134.73934741645627,220.44746903126426,71.10833252677922,52.861366662361924,81.7354534691886,0.5,54.28203037530896,Very Poor
37.048911686986436,51.58303504842884,76.8122288979462,44.92269260023713,46.49029322658487,9.715681592723953,48.227325133076306,Satisfactory
61.537647676321974,109.29467447703236,55.914454564412694,13.585903004109394,48.49069364662201,10.44359069560319,41.13126882785698,Moderate
92.49727808626565,171.02357877885424,54.42038108947705,44.36405891203046,69.56845107250243,6.593499328556304,44.097721552945316,Poor
85.03311169225674,119.19415336808726,50.924588611878384,70.85718252146353,55.69918237858139,9.181719246887127,42.69020317006903,Moderate
90.99149697914098,162.91549584548216,52.62948079626676,41.9081751363996,64.62391260843738,1.9403028985197892,25.14965681570687,Poor
47.154817777617,87.70489773810746,41.40866535421155,75.8995683327565,27.65098955050818,4.795732038400704,30.71405327721527,Satisfactory
91.94450556431765,171.29417326146844,24.151704096304925,34.96166330677677,64.26486674278847,11.061796953729102,7.912374329384868,Poor
92.82394979757937,171.58450283904762,54.12298830144863,29.93194467555862,63.26747819268323,10.045013114158298,28.654565597887107,Poor
54.524427386414324,88.75773128884228,68.07594520746956,49.45303604595401,52.35212193353575,6.35258195582093,47.7512137430878,Satisfactory
67.73864542462384,102.53780232142981,35.41717750863524,41.883552363263334,28.88886060352816,11.245449269618842,20.08939127614297,Moderate
110.90715612794558,144.66326681737405,55.2205907332828,53.586290852353166,56.80787607777593,8.553192467199644,45.3471180703084,Poor
51.36955121061573,68.6578368283782,59.961033790328855,42.52355876541528,59.43939210302081,5.983116144311362,31.373786080406447,Satisfactory
73.38081963569438,114.27620058697465,19.366522412610763,71.21044264982862,54.49156514504257,7.268690757586825,9.219422014954016,Moderate
90.83379069423444,139.84731246254177,30.36890508880572,46.88351132503806,32.457383033512535,6.178329234753858,13.390207299805326,Poor
97.23950211150994,137.18824590475046,47.363576842316284,44.561852380328055,83.92101010975374,3.2648961967258883,43.78954304561633,Poor
118.13953433194055,181.61449044106837,63.97001257448448,58.86162051048816,50.4170770808344,13.026743223608406,38.28786127887577,Poor
41.85680492400446,58.80002263304377,44.574727978268896,63.01135458063943,56.66693005615649,5.727902266829636,31.52646109481438,Satisfactory
122.70049186952912,221.99890195647754,37.703564117927485,77.42306340278721,23.857885181725642,4.6705571428123545,25.889522786280814,Very Poor
52.23222991373978,77.24712894004041,55.135967421063725,39.69248493929041,83.92283023047311,1.8826067179465644,33.15851966442878,Satisfactory
33.64984189913842,55.82975191845255,47.479876394501744,43.410028308130904,53.00175102398916,0.5,43.20444373879874,Satisfactory
44.82127182868493,71.79049271870801,72.00707033632906,18.995861060832382,61.476942256113034,10.805987472475948,52.13779920730927,Satisfactory
97.3639226373562,129.60396498203912,64.6853943559081,75.26346003677226,76.81106167224976,11.174434748144847,52.85526299160907,Poor
47.36786244295466,88.35717950422371,42.379064941998166,55.44337407264966,49.85543692925061,12.772154338378833,35.57939851137747,Satisfactory
55.27193366032456,89.33799333473819,36.75681841798442,56.387386024423506,74.44867481079817,7.403842735319271,27.421024644532192,Satisfactory
59.27989301269688,88.62549031044165,43.50074730906066,62.51990949151274,29.080118160882872,6.712029890825619,32.19372011728284,Satisfactory
57.25129409764182,79.85845277256279,50.49627541923367,47.09006327042606,68.26479986356969,5.969107546787435,37.831805358826195,Satisfactory
106.74170896223382,160.44516856288976,44.40569515117903,48.538562207991475,83.5836324977948,6.333769480647188,37.77100415767637,Poor
13.339837717819279,17.50596190656367,67.01394751793579,41.34631380389031,51.29374729172955,12.479161402960749,49.61979955710157,Good
74.5169623413845,113.12680066639524,65.76492637422949,40.1118753780124,76.78322430447598,7.893939005084167,61.73633582874982,Moderate
95.24181197478332,154.18616522056573,25.308082875103523,28.245145037975416,87.50883978290675,9.51228318400561,26.921180555788702,Poor
66.65762504583066,121.52483254320883,91.46140329951042,72.12318497001543,56.17737242918971,6.231972672158386,62.338273632366935,Moderate
29.450242907860044,50.43132192212745,64.40865022403005,57.43480000599489,54.93707571225209,13.283391624882828,47.5835887013759,Good
86.83074290427385,118.693230862158,61.71482236566429,80.33746994131171,46.52559381251544,0.5,28.487655147221883,Moderate
56.73686385060999,78.78752086223179,58.88135052446218,83.97493915473667,52.354047672223,3.117903301127817,52.478472582976195,Satisfactory
36.74560628510119,57.20827979981488,73.59460978346272,29.38373607655913,47.7696016459107,9.518842096938233,55.28472452128747,Satisfactory
29.749117912914755,42.167133074773425,47.94288109428915,65.47575888837724,46.51333352359159,15.002443004923743,23.0955683370923,Good
126.13862874778404,166.087977025251,68.8701358431702,24.034038954409407,77.98252945067034,7.099599200964919,55.983228787284716,Very Poor
46.28631510330269,82.52891307668897,49.95801827935606,53.03104040283153,48.15110962067611,4.630516777090626,46.12624231553945,Satisfactory
88.82958984911075,116.51897597258582,76.85969915394074,51.945376303734065,63.87782872079435,12.002650820633376,65.52838691968788,Moderate
27.20226363048748,48.920925301054886,46.28665460777668,28.577807457737933,60.57350152824357,9.294793768059598,23.639421270007517,Good
17.15254480815633,23.781358060376736,46.934502558769644,32.44294127916995,82.47141843856684,13.160855247976976,24.69859884396006,Good
28.955953090485615,54.57638442261525,19.986971100335545,54.9147408328102,52.452656519174795,2.838595661022633,0.0,Good
99.768085180335,165.84691705838998,61.889421473041466,49.501066345646485,65.71722069981483,12.846673944043705,38.567908808519434,Poor
101.94361862778797,177.4827984707782,58.86658092279153,30.3512174461539,71.86604553414163,1.8061701729269135,35.62876883428078,Poor
66.97121941242247,91.50211921022705,35.21024463379247,33.060284738942705,82.34624410980872,6.847311415380531,21.555094926964998,Moderate
73.10413088432269,132.84939156252233,33.73165788604556,27.181655707877162,52.233699824321,9.651131011295705,28.77223902767913,Moderate
28.890583106273997,52.104611712483575,30.821987626722255,31.809824218850096,50.73161296901429,8.744053512796375,10.331684847373271,Good
84.02435198483177,142.15203225144012,57.20590633506451,45.61403698917803,44.07328419059921,12.242369343929468,47.976674292475295,Moderate
64.5204500806226,103.32078530153626,41.53904590106214,56.10289782792051,93.5444943127236,0.6933599319631059,22.654507882075347,Moderate
108.47677791820676,187.97870377618582,99.53390053929803,60.56007880329334,80.76708657270581,8.564029918796146,76.41073523431427,Poor
23.95000983383433,31.220201273353823,48.129318567369836,75.62815461363707,59.36697908531935,12.798568131135788,27.365980489334508,Good
31.024411185045523,51.359809899515646,47.11519131962166,48.56964532395951,88.97158726690584,8.237176908288387,18.60571738427535,Satisfactory
123.25366947428351,222.8973197155975,33.341934488946805,51.12983619884737,58.47204908451514,3.43064128093319,23.81530321897707,Very Poor
17.399719272817308,26.345609761867046,36.63817272609814,53.25396370064899,70.86615707150294,12.03002957930661,8.820585351836229,Good
52.62094223127134,71.82619768370222,66.92345397770305,55.25282455328056,60.15257852584081,5.406758919425217,37.23407836054413,Satisfactory
78.55250913967168,121.95484028585304,41.84593010664605,22.558879636818098,65.96708177625706,4.702707951748486,23.701504503313167,Moderate
122.25744188013047,212.27103239710243,80.84833981995098,75.45781648571096,64.37642163800321,4.199456988465972,46.96879185596607,Very Poor
35.67195958294716,48.67013412155767,36.43145912131652,20.31087139070091,53.62521939935026,7.20525954820415,25.87878757238374,Satisfactory
63.232083150522854,90.0190359111359,60.57929754968062,61.95394033142214,76.3874780712803,8.732240881491483,50.7666316752847,Moderate
72.0926617374152,100.10290348793119,62.4251370192078,46.69794742192381,70.73928626525851,2.923599781187682,41.36183623975562,Moderate
48.725315172331555,86.64182806380207,47.82178084433916,28.57445833717376,75.41541890252218,3.7454164930802234,30.42895165077516,Satisfactory
120.71455454775125,161.48415385429175,62.389881266986265,55.009934894580596,64.8034077824902,5.222068496551128,53.70348881026232,Very Poor
60.41435531834418,103.42647045115967,64.80879433692847,48.94763057180582,46.401451773342984,4.180045408453438,44.28440191555814,Moderate
67.90979978635751,103.21434939346935,89.61820526661269,32.633771858214544,85.64079099836553,8.147032906197719,74.19319239994837,Moderate
20.336675895957008,35.65984759568066,36.78214078053625,28.06550374398694,56.06165649648862,9.444886385603523,23.858171325326932,Good
9.470963326863409,17.792436320325695,49.5467304320442,24.925191978935807,65.46100542852622,8.895495241066373,31.149241581876908,Good
63.84182009063645,87.38203436288434,74.24977581369495,36.930186431795185,69.53072038233404,8.90132755499121,53.53063516516394,Moderate
48.70639819700729,72.50585545455795,21.294569248237885,41.12291308571395,65.36132574326427,14.683966861154444,6.846932822473313,Satisfactory
41.50300681807346,74.12749355356173,68.9147045807667,27.09561094372715,73.73125531845412,9.69473439850862,49.75415344848843,Satisfactory
36.882752176840526,53.83757010540072,45.99424140852908,45.357068447754926,76.10066883474747,11.135856991556988,36.58954136522206,Satisfactory
19.263559993519838,27.52902110779872,29.618559753663376,32.652457478173936,56.62749745429128,6.341537000892108,16.676838668291282,Good
43.094812045575026,77.3649609529396,37.491663115322076,48.52690877677158,84.3820101293347,11.776024570645966,9.554405121733176,Satisfactory
73.34039863470039,138.77832666199868,42.83136245759262,67.27140048155864,55.99644668758102,6.150589904826712,19.91265790304574,Moderate
44.046829109266845,71.97817235515596,5.0,51.330367596298764,65.05123573321183,9.645793310354362,0.0,Satisfactory
